COD_ID,SMI,a,siga,b,sigb,c,sigc,alpha,sigalpha,beta,sigbeta,gamma,siggamma,vol,sigvol,celltemp,sigcelltemp,diffrtemp,sigdiffrtemp,cellpressure,sigcellpressure,diffrpressure,sigdiffrpressure,thermalhist,pressurehist,compoundsource,nel,sg,sgHall,commonname,chemname,formula,calcformula,cellformula,Z,Zprime,acce_code,authors,title,journal,year,volume,issue,firstpage,lastpage,doi,method,radiation,wavelength,radType,radSymbol,Rall,Robs,Rref,wRall,wRobs,wRref,RFsqd,RI,gofall,gofobs,gofgt,gofref,duplicateof,optimal,status,flags,svnrevision,date,time,onhold,Mineral Name,IMA Chemistry (plain),IMA Chemistry (concise),Chemistry Elements,IMA Number,IMA Status,Structural Groupname,Crystal Systems,Oldest Known Age (Ma),Valence Elements
9008211,[As]1([S])S[As]([S])S[As]([S])S[As]([S])S[As]([S])S[As]([S])S1,11.475,,9.577,,4.256,,90.0,,90.68,,90.0,,467.685,,,,,,,,,,,,,2.0,P 1 21/n 1,-P 2yn,,,- As2 S3 -,- As8 S12 -,- As8 S12 -,,,,"Mullen, D. J. E.; Nowacki, W.","Refinement of the crystal structures of realgar, AsS and orpiment, As2S3 Locality: Lengenbach quarry, Binnatal, Switzerland",Zeitschrift fur Kristallographie,1972.0,136.0,,48,65,,,,,,,,,,,,,,,,,,,,,,has coordinates,85285.0,2020-10-21,18:00:00,,Orpiment,As2S3,As_2_S_3_,As S,,Grandfathered|Approved,Orpiment,monoclinic,2816.0,As^3+ S^2-
9009842,[Ca]123([OH2])([OH2])([OH2])([OH2])[O]4[Ca]56([OH2])([OH2])([OH2])([OH2])[O]1S1=[O]2[Ca]2([OH2])([OH2])([OH2])([OH2])([O]15)[O]3S4=[O]26.S(=O)(=O)([O-])[O-],11.35,,11.35,,28.320999999999998,,90.0,,90.0,,120.0,,3159.59,,,,,,,,,,,,,4.0,R -3 c :H,"-R 3 2""c",,,- Ca3 H24 O22 S3 -,- Ca3 O22 S3 -,- Ca18 O132 S18 -,6.0,0.166667,,"Weidenthaler, C.; Tillmanns, E.; Hentschel, G.","Orschallite, Ca3(SO3)2SO4*12H2O, a new calcium-sulfite-sulfate-hydrate mineral Locality: Hannebacher Ley, Hannebach, Eifel, Germany",Mineralogy and Petrology,1993.0,48.0,,167,177,10.1007/BF01163095,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Orschallite,Ca3(S4+O3)2(SO4)·12H2O,Ca_3_(S^4+^O_3_)_2_(SO_4_)·12H_2_O,Ca S O H,IMA1990-041,Approved, ,hexagonal,2222.9,Ca S^4+ O S^6+ H
9004650,[V](=O)([OH2])([OH2])([OH2])([OH2])[OH2].S(=O)(=O)([O-])[O-],7.242000000000001,,9.318999999999999,,6.192,,90.0,,90.0,,90.0,,417.88699999999994,,,,,,,,,,,,,4.0,P m n 21,P 2ac -2,,,- H10 O10 S V -,- H10 O10 S V -,- H20 O20 S2 V2 -,2.0,0.5,,"Hawthorne, F. C.; Schindler, M.; Grice, J. D.; Haynes, P.","Orthominasragrite, VO(SO4)(H2O)5, a new mineral species from Temple Mountain, Emery county, Utah, U.S.A. Locality: Temple Mountain, Emery county, Utah, USA",The Canadian Mineralogist,2001.0,39.0,,1325,1331.0,10.2113/gscanmin.39.5.1325,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Orthominasragrite,V4+O(SO4)·5H2O,V^4+^O(SO_4_)·5H_2_O,V O S H,IMA2000-018,Approved,Minasragrite,orthorhombic,117.0,V^4+ O S^6+ H
1008870,[Os],2.7239999999999998,0.005,2.7239999999999998,0.005,4.295,0.006999999999999999,90.0,,90.0,,120.0,,27.6,,,,,,,,,,,,"from Ural, Russia",1.0,P 63/m m c,-P 6c 2c,Osmium,Osmium,- Os -,- Os -,- Os2 -,2.0,0.08333330000000001,,"Levy, C; Picot, P",Nouvelles donnees sur les composes iridium-osmium. Existence de l'osmium natif,"Bulletin de la Societe Francaise de Mineralogie et de Cristallographie (72,1949-100,1977)",1961.0,84.0,,312,317,,,,,,,,,,,,,,,,,,,,,,has coordinates,201954.0,2020-10-21,18:00:00,,Osmium,Os,Os,Os,,Approved|Redefined, ,hexagonal,3254.0,Os
9011236,[Sn+2].[Sn+4].[S-2].[S-2].[S-2],8.878,,3.7510000000000003,,14.02,,90.0,,90.0,,90.0,,466.885,,,,,,,,,,,,,2.0,P n m a,-P 2ac 2n,,,- S3 Sn2 -,- S12 Sn8 -,- S12 Sn8 -,,,,"Kniep, R.; Mootz, D.; Severin, U.; Wunderlich, H.","Structure of tin(II) tin(IV) trisulphide, a redetermination Locality: synthetic","Acta Crystallographica, Section B",1982.0,38.0,,2022,2023,10.1107/S0567740882007808,,,,,,,,,,,,,,,,,,,,,has coordinates,176465.0,2020-10-21,18:00:00,,Ottemannite,Sn2S3,Sn_2_S_3_,Sn S,,Approved, ,orthorhombic,1000.0,Sn S
1009031,[Pd+2].[O-2],3.03,0.01,3.03,0.01,5.33,0.02,90.0,,90.0,,90.0,,48.9,,,,,,,,,,,,synthetic,2.0,P 42/m m c S,,,Palladium oxide,- O Pd -,- O Pd -,- O2 Pd2 -,2.0,,,"Waser, J.; Levy, H. A.; Peterson, S. W.",The structure of PdO Locality: synthetic,Acta Crystallographica,1953.0,6.0,,661,663,10.1107/S0365110X53001800,,,,,,,,,,,,,,,,,,,,,has coordinates,201954.0,2020-10-21,18:00:00,,Palladinite,PdO,PdO,Pd O,,Questionable mineral species|Approved, ,tetragonal,2660.9,Pd^2+ O
1011104,[Pd],3.991,0.002,3.991,0.002,3.991,0.002,90.0,,90.0,,90.0,,63.6,,,,,,,,,,,,loaded) - synthetic by sputtering in H2,1.0,F m -3 m,-F 4 2 3,Palladium,Palladium,- Pd -,- Pd -,- Pd4 -,4.0,0.0208333,,"Bredig, G; Allolio, R",Roentgenuntersuchungen an katalytisch wirkenden Metallen,Zeitschrift fuer Physikalische Chemie (Frankfurt Am Main),1927.0,126.0,,41,71,,,,,,,,,,,,,,,,,,,,,,has coordinates,202026.0,2020-10-21,18:00:00,,Palladium,Pd,Pd,Pd,,Grandfathered|Approved,Copper,cubic,2941.0,Pd
9012081,[Fe]1([OH2])([OH2])[OH][Fe]([OH2])([OH2])(OS(=O)(=O)O1)(OS(=O)(=O)[O-])O,7.38,,20.13,,7.22,,90.0,,90.0,,90.0,,1072.6,,,,,,,,,,,,,4.0,P m n b,-P 2bc 2a,,,- Fe H5 O7 S -,- Fe O7 S -,- Fe8 O56 S8 -,8.0,1.0,,"Borene, J.",Structure cristalline de la parabutlerite,Bulletin de la Societe Francaise de Mineralogie et de Cristallographie,1970.0,93.0,,185,189,,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Parabutlerite,Fe3+(SO4)(OH)·2H2O,Fe^3+^(SO_4_)(OH)·2H_2_O,Fe S O H,,Grandfathered|Approved, ,orthorhombic,470.0,Fe^3+ S^6+ O H
9000251,[Fe]([OH2])([OH2])([OH2])([OH2])([OH2])[OH2].[Fe]12([OH2])([OH2])([OH2])OS(=O)(=O)O[Fe]34(OS(=O)(=O)O1)(OS(=O)(=O)O2)OS(=O)(=O)O[Fe]([OH2])([OH2])([OH2])(OS(=O)(=O)O3)OS(=O)(=O)O4.O.O.O.O.O.O,10.925999999999998,,10.925999999999998,,51.3,,90.0,,90.0,,120.0,,5303.6,,,,,,,,,,,,,4.0,R -3 :H,-R 3,,,- Fe4 H36 O42 S6 -,- Fe4 H36 O42 S6 -,- Fe24 H216 O252 S36 -,6.0,0.333333,,"Robinson, P. D.; Fang, J. H.",Crystal structures and mineral chemistry of hydrated ferric sulphates: II. The crystal structure of paracoquimbite,American Mineralogist,1971.0,56.0,,1567,1572.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Paracoquimbite,Fe4(SO4)6(H2O)12·6H2O,Fe_4_(SO_4_)_6_(H_2_O)_12_·6H_2_O,Fe S O H,,Grandfathered|Approved,Coquimbite,hexagonal,359.0,Fe^3+ S^6+ O H
9000603,[Cu+2].[Cu+2].[Cu+].[Cu+].[O-2].[O-2].[O-2],5.837000000000001,,5.837000000000001,,9.932,,90.0,,90.0,,90.0,,338.389,,,,,,,,,,,,,2.0,I 41/a m d :2,-I 4bd 2,,,- Cu4 O3 -,- Cu16 O12 -,- Cu16 O12 -,,,,"O'Keeffe M; Bovin, J. O.","The crystal structure of paramelaconite, Cu4O3",American Mineralogist,1978.0,63.0,,180,185.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,176725.0,2020-10-21,18:00:00,,Paramelaconite,Cu1+2Cu2+2O3,Cu^1+^_2_Cu^2+^_2_O_3_,Cu O,,Grandfathered|Approved, ,tetragonal,900.0,Cu^1+ Cu^2+ O
9000071,[V+4].[O-2].[O-2],4.89,,9.39,,2.93,,90.0,,90.0,,90.0,,134.537,,,,,,,,,,,,,2.0,P b n m,-P 2c 2ab,,,- O2 V -,- O8 V4 -,- O8 V4 -,,,,"Evans, H. T.; Mrose, M. E.",A crystal chemical study of montroseite and paramontroseite.,American Mineralogist,1955.0,40.0,,861,875.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,202019.0,2020-10-21,18:00:00,,Paramontroseite,VO2,VO_2_,V O,,Grandfathered|Approved,Ramsdellite,orthorhombic,260.0,V^4+ O
9001678,[As]12S[As]3[As](S1)[As](S2)S3,9.908999999999999,,9.655,,8.502,,90.0,,97.29,,90.0,,806.823,,,,,,,,,,,,,2.0,P 1 21/c 1,-P 2ybc,,,- As S -,- As16 S16 -,- As16 S16 -,,,,"Bonazzi, P.; Menchetti, S.; Pratesi, G.",The crystal structure of pararealgar,American Mineralogist,1995.0,80.0,,400,403.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,85285.0,2020-10-21,18:00:00,,Pararealgar,As4S4,As_4_S_4_,As S,IMA1980-034,Approved, ,monoclinic,2816.0,As S
9009088,[Te]1([O])([O])O[Te]([O])([O])O[Te]([O])([O])O[Te]([O])([O])O[Te]([O])([O])O[Te]([O])([O])O1,4.805,,4.805,,7.609,,90.0,,90.0,,90.0,,175.67700000000002,,,,,,,,,,,,,2.0,P 41 21 2,P 4abw 2nw,,,- O2 Te -,- O8 Te4 -,- O8 Te4 -,,,,"Wyckoff, R. W. G.","Second edition. Interscience Publishers, New York, New York",Crystal Structures,1963.0,1.0,,239,444,,,,,,,,,,,,,,,,,,,,,,has coordinates,202022.0,2020-10-21,18:00:00,,Paratellurite,TeO2,TeO_2_,Te O,,Approved,Rutile,tetragonal,200.7,Te^4+ O
9009933,[V+4].[S-][S-].[S-][S-],6.78,,10.42,,12.11,,90.0,,100.8,,90.0,,840.388,,,,,,,,,,,,,2.0,I 1 2/c 1,-I 2yc,,,- S4 V -,- S32 V8 -,- S32 V8 -,,,,"Allmann, R.; Baumann, I.; Kutoglu, A.; Rosch, H.; Hellner, E.","Die kristallstruktur des patronits V(S2)2 Locality: Minasraga, Peru",Naturwissenschaften,1964.0,51.0,,263,264,,,,,,,,,,,,,,,,,,,,,,has coordinates,176465.0,2020-10-21,18:00:00,,Patrónite,VS4,VS_4_,V S,IMA2007 s.p.,Approved|Renamed, ,monoclinic,1800.0,V S
9010629,[V+4].[O-2].S(=O)(=O)([O-])[O-],7.388999999999999,,6.274,,7.0788,,90.0,,90.0,,90.0,,328.163,,,,,,,,,,,,,3.0,P n m a,-P 2ac 2n,,,- O5 S V -,- O20 S4 V4 -,- O20 S4 V4 -,,,,"Krivovichev, S. V.; Vergasova, L. P.; Britvin, S. N.; Filatov, S. K.; Kahlenberg, V.; Ananiev, V. V.","Pauflerite, B-VO(SO4), a new mineral species from the Tolbachik volcano, Kamchatka Peninsula, Russia Locality: Great Fissure Tolbachik eruption, Kamchatka Peninsula, Russia",The Canadian Mineralogist,2007.0,45.0,,921,927,10.2113/gscanmin.45.4.921,,,,,,,,,,,,,,,,,,,,,has coordinates,176465.0,2020-10-21,18:00:00,,Pauflerite,VO(SO4),VO(SO_4_),V O S,IMA2005-004,Approved, ,orthorhombic,3.6e-05,V^4+ O S^6+
9007552,[Mg]([OH2])([OH2])([OH2])([OH2])OS(=O)(=O)O[Mg]([OH2])([OH2])([OH2])([OH2])OS(=O)(=O)[O-].O.O,6.314,,10.505,,6.03,,81.12,,109.82,,105.08,,362.347,,,,,,,,,,,,,4.0,P -1,-P 1,,,- H10 Mg O9 S -,- H10 Mg O9 S -,- H20 Mg2 O18 S2 -,2.0,1.0,,"Baur, W. H.; Rolin, J. L.",Salt hydrates. IX. The comparison of the crystal structure of magnesium sulfate pentahydrate with copper sulfate pentahydrate and magnesium chromate pentahydrate Locality: synthetic,"Acta Crystallographica, Section B",1972.0,28.0,5,1448,1455.0,10.1107/S0567740872004443,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Pentahydrite,Mg(SO4)·5H2O,Mg(SO_4_)·5H_2_O,Mg S O H,,Grandfathered|Approved,Chalcanthite,triclinic,2700.0,Mg S^6+ O H
1000053,[Mg+2].[O-2],4.217,0.001,4.217,0.001,4.217,0.001,90.0,,90.0,,90.0,,75.0,,,,,,,,,,,,,2.0,F m -3 m,-F 4 2 3,,Magnesium oxide,- Mg O -,- Mg O -,- Mg4 O4 -,4.0,0.0208333,,"Sasaki, Satoshi; Fujino, Kiyoshi; Takéuchi, Yoshio","X-Ray Determination of Electron-Density Distributions in Oxides, MgO, MnO, CoO, and NiO, and Atomic Scattering Factors of their Constituent Atoms","Proceedings of the Japan Academy, Series B: Physical and Biological Sciences",1979.0,55.0,2,43,48,10.2183/pjab.55.43,,,,,,0.0126,,,,,,,,,,,,,,,has coordinates,202026.0,2020-10-21,18:00:00,,Periclase,MgO,MgO,Mg O,,Grandfathered|Approved,Rocksalt,cubic,2058.0,Mg O
1011103,[Pt],3.944,0.004,3.944,0.004,3.944,0.004,90.0,,90.0,,90.0,,61.3,,,,,,,,,,,,loaded) - synthetic by sputtering in H2,1.0,F m -3 m,-F 4 2 3,Platinum,Platinum,- Pt -,- Pt -,- Pt4 -,4.0,0.0208333,,"Bredig, G; Allolio, R",Roentgenuntersuchungen an katalytisch wirkenden Metallen,Zeitschrift fuer Physikalische Chemie (Frankfurt Am Main),1927.0,126.0,,41,71,,,,,,,,,,,,,,,,,,,,,,has coordinates,202026.0,2020-10-21,18:00:00,,Platinum,Pt,Pt,Pt,,Grandfathered|Approved,Copper,cubic,2941.0,Pt
9004341,[Cu+2].S(=O)(=O)([O-])[O-].O,5.034,,5.167000000000001,,7.5729999999999995,,108.64,,108.41,,90.88,,175.606,,,,,,,,,,,,,4.0,P -1,-P 1,,,- Cu H2 O5 S -,- Cu O5 S -,- Cu2 O10 S2 -,2.0,1.0,,"Giester, G.; Lengauer, C. L.; Redhammer, G. J.","Characterization of the FeSO4.H2O - CuSO4.H2O solid solution series, and the nature of poitevinite, (Cu,Fe)SO4.H2O Sample: Cu-100",The Canadian Mineralogist,1994.0,32.0,,873,884.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Poitevinite,Cu(SO4)·H2O,Cu(SO_4_)·H_2_O,Cu S O H,IMA1963-010,Approved, ,triclinic,1655.0,Cu^2+ S^6+ O H
9008277,[Cu+2].[Cu+2].[Cu+2].[Cu+2].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].S(=O)(=O)([O-])[O-].O,10.578,,6.345,,7.8629999999999995,,90.0,,117.98,,90.0,,466.05699999999996,,,,,,,,,,,,,4.0,P 1 a 1,P -2ya,,,- Cu4 H8 O11 S -,- Cu4 H7 O11 S -,- Cu8 H14 O22 S2 -,2.0,1.0,,"Mellini, M.; Merlino, S.","Posnjakite: [Cu4(OH)6(H2O)O] octahedral sheets in its structure Locality: Fowey Consols, England",Zeitschrift fur Kristallographie,1979.0,149.0,,249,257,,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Posnjakite,Cu4(SO4)(OH)6·H2O,Cu_4_(SO_4_)(OH)_6_·H_2_O,Cu S O H,IMA1967-001,Approved, ,monoclinic,2724.0,Cu^2+ S^6+ O H
1010760,[Fe+2].[S-][S-],5.41,0.005,5.41,,5.41,,90.0,,90.0,,90.0,,158.3,,,,,,,,,,,,"from Brosso, Piedmont, Italy",2.0,,,,Iron sulfide (1/2),- Fe S2 -,,,,,,"Peacock, M A; Berry, L G",Roentgenographic observations on ore minerals,"University of Toronto Studies, Geological Series",1940.0,44.0,,47,69,,,,,,,,,,,,,,,,,,,,,,,77586.0,2020-10-21,18:00:00,,Pyrite,FeS2,FeS_2_,Fe S,,Grandfathered|Approved,Pyrite,cubic|triclinic,4000.0,Fe^2+ S
9010011,[Fe+4].[S-2].[S-2],5.38,,5.38,,5.38,,90.0,,90.0,,90.0,,155.721,,,,,,,,,,,,,2.0,P a -3,-P 2ac 2ab 3,,,- Fe S2 -,- Fe4 S8 -,- Fe4 S8 -,,,,"Ramsdell, L. S.","The crystal structures of some metallic sulfides Locality: natural, unknown",American Mineralogist,1925.0,10.0,,281,304,,,,,,,,,,,,,,,,,,,,,,has coordinates,176725.0,2020-10-21,18:00:00,,Pyrite,FeS2,FeS_2_,Fe S,,Grandfathered|Approved,Pyrite,cubic|triclinic,4000.0,Fe^2+ S
9000400,[Fe]([OH2])([OH2])([OH2])([OH2])([OH2])OS(=O)(=O)[O-].[Fe]([OH2])([OH2])([OH2])([OH2])(OS(=O)(=O)[O-])OS(=O)(=O)[O-].O.O,6.184,,23.6,,6.539,,94.18,,101.73,,96.27,,924.355,,,,,,,,,,,,,4.0,P -1,-P 1,,,- Fe2 H22 O23 S3 -,- Fe2 O23 S3 -,- Fe4 O46 S6 -,2.0,1.0,,"Thomas, J. N.; Robinson, P. D.; Fang, J. H.",Crystal structures and mineral chemistry of hydrated ferric sulfates. IV. The crystal structure of quenstedtite,American Mineralogist,1974.0,59.0,,582,586.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Quenstedtite,Fe3+2(SO4)3·11H2O,Fe^3+^_2_(SO_4_)_3_·11H_2_O,Fe S O H,,Grandfathered|Approved, ,triclinic,354.0,Fe^3+ S^6+ O H
9011267,c1cccc2c1ccc1ccccc21,8.441,,6.14,,9.437999999999999,,90.0,,97.96,,90.0,,484.43699999999995,,,,,,,,,,,,,2.0,P 1 21 1,P 2yb,,,- C14 H10 -,- C28 H20 -,- C28 H20 -,,,,"Petricek, V.; Cisarova, I.; Hummel, L.; Kroupa, J.; Brezina, B.","Oriental disorder in phenanthrene. Structure determination at 248, 295, 339 and 344 K Locality: synthetic","Acta Crystallographica, Section B",1990.0,46.0,6,830,832,10.1107/S0108768190007510,,,,,,,,,,,,,,,,,,,,,has coordinates,202019.0,2020-10-21,18:00:00,,Ravatite,C14H10,C_14_H_10_,C H,IMA1992-019,Approved, ,monoclinic,408.0,C H
1011189,[Ni]([OH2])([OH2])([OH2])([OH2])([OH2])[OH2].S(=O)(=O)([O-])[O-],6.8,,6.8,,18.29999,,90.0,,90.0,,90.0,,846.2,,,,,,,,,,,,synthetic by slow evaporation at RT,4.0,P 41 21 2,P 4abw 2nw,,Nickel sulfate(VI) hexahydrate,- H12 Ni O10 S -,- H12 Ni O10 S -,- H48 Ni4 O40 S4 -,4.0,0.5,,"Beevers, C. A.; Lipson, H.",The crystal structure of nickel sulphate hexahydrate NiSO4 * 6H2O Locality: synthetic,Zeitschrift fur Kristallographie,1932.0,83.0,,123,135,,,,,,,,,,,,,,,,,,,,,,has coordinates,130149.0,2020-10-21,18:00:00,,Retgersite,Ni(SO4)·6H2O,Ni(SO_4_)·6H_2_O,Ni S O H,,Grandfathered|Approved, ,tetragonal,2719.0,Ni^2+ S^6+ O H
9005749,[Fe]([OH2])[OH2].S(=O)(=O)([O-])[O-].S(=O)(=O)([O-])[O-].[OH2][H][OH2],9.7226,,18.28,,5.4270000000000005,,90.0,,90.0,,90.0,,964.5360000000001,,,,,,,,,,,,,4.0,P n m a,-P 2ac 2n,,,- Fe H9.384 O12 S2 -,- Fe H7 O12 S2 -,- Fe4 H28 O48 S8 -,4.0,0.5,,Majzlan J; Navrotsky A; McCleskey R B; Alpers C N,"Thermodynamic properties and crystal structure refinement of ferricopiapite, coquimbite, rhomboclase, and Fe2(SO4)3(H2O)5 Locality: synthetic",European Journal of Mineralogy,2006.0,18.0,,175,186.0,10.1127/0935-1221/2006/0018-0175,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Rhomboclase,(H5O2)Fe3+(SO4)2·2H2O,(H_5_O_2_)Fe^3+^(SO_4_)_2_·2H_2_O,H O Fe S,,Grandfathered|Approved, ,orthorhombic,2500.0,H O Fe^3+ S^6+
9013791,[Fe]([OH2])[OH2].[OH2][H][OH2].S(=O)(=O)([O-])[O-].S(=O)(=O)([O-])[O-],9.687000000000001,,18.204,,5.425,,90.0,,90.0,,90.0,,956.6560000000001,,,,,,,,,,,,,4.0,P n m a,-P 2ac 2n,,,- Fe H9 O12 S2 -,- Fe H9 O12 S2 -,- Fe4 H36 O48 S8 -,4.0,0.5,,"Peterson, R. C.; Valyashko, E.; Wang, R.","The atomic structure of (H3O)Fe3+(SO4)2 and rhomboclase, (H5O2)Fe3+(SO4)2*2H2O Locality: Alcoparrosa, Chile",The Canadian Mineralogist,2009.0,47.0,,625,634,10.3749/canmin.47.3.625,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Rhomboclase,(H5O2)Fe3+(SO4)2·2H2O,(H_5_O_2_)Fe^3+^(SO_4_)_2_·2H_2_O,H O Fe S,,Grandfathered|Approved, ,orthorhombic,2500.0,H O Fe^3+ S^6+
9011237,[Bi][OH2].[OH-].S(=O)(=O)([O-])[O-],6.021,,13.363,,6.495,,90.0,,112.94,,90.0,,481.25,,,,,,,,,,,,,4.0,P 1 21/n 1,-P 2yn,,,- Bi H3 O6 S -,- Bi O6 S -,- Bi4 O24 S4 -,4.0,1.0,,"Graunar, M.; Lazarini, F.",Di-mu-hydroxo-bis[aquasulfatobismuth(III)] Locality: synthetic,"Acta Crystallographica, Section B",1982.0,38.0,,2879,2881,10.1107/S0567740882010188,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Riomarinaite,Bi(SO4)(OH)·H2O,Bi(SO_4_)(OH)·H_2_O,Bi S O H,IMA2000-004,Approved, ,monoclinic,238.0,Bi^3+ S^6+ O H
9004225,[N].[Fe].[Fe].[Fe].[Fe],3.79,,3.79,,3.79,,90.0,,90.0,,90.0,,54.44,,,,,,,,,,,,,2.0,P -4 3 m,P -4 2 3,,,- Fe4 N -,- Fe4 N -,- Fe4 N -,,,,"Bayliss, P.","Revised unit cell dimensions, space group, and chemical formua of some metallic minerals Locality: synthetic Note: Fe and N positions switched to match formula Note: cell edge taken from Handbook of Mineralogy",The Canadian Mineralogist,1990.0,28.0,,751,755.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,85285.0,2020-10-21,18:00:00,,Roaldite,"(Fe,Ni)4N","(Fe,Ni)_4_N",Fe Ni N,IMA1980-079,Approved, ,cubic,4620.0,Fe Ni N
9000190,[Fe]([OH2])([OH2])([OH2])([OH2])([OH2])[OH2].[Fe]([OH2])([OH2])([OH2])([OH2])(OS(=O)(=O)[O-])OS(=O)(=O)[O-].[Fe]([OH2])([OH2])([OH2])([OH2])(OS(=O)(=O)[O-])OS(=O)(=O)[O-],6.462999999999999,,15.309000000000001,,6.341,,90.53,,101.08,,85.73,,613.98,,,,,,,,,,,,,4.0,P -1,-P 1,,,- Fe3 H28 O30 S4 -,- Fe3 H28 O16 Ow14 S4 -,- Fe3 H28 O16 Ow14 S4 -,,,,"Fanfani, L.; Nunzi, A.; Zanazzi, P. F.",The crystal structure of roemerite,American Mineralogist,1970.0,55.0,,78,89.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,176465.0,2020-10-21,18:00:00,,Römerite,Fe2+Fe3+2(SO4)4·14H2O,Fe^2+^Fe^3+^_2_(SO_4_)_4_·14H_2_O,Fe S O H,,Grandfathered|Approved, ,triclinic,2500.0,Fe^2+ Fe^3+ S^6+ O H
9007473,[Fe]1([OH2])([OH2])([OH2])([OH2])OS(=O)(=O)O[Fe]([OH2])([OH2])([OH2])([OH2])OS(=O)(=O)O1,5.979,,13.648,,7.977,,90.0,,90.43,,90.0,,650.9159999999999,,,,,,,,,,,,,4.0,P 1 21/n 1,-P 2yn,,,- Fe2 H16 O16 S2 -,- Fe2 H16 O16 S2 -,- Fe4 H32 O32 S4 -,2.0,0.5,,"Baur, W. H.",Zur kristallchemie der salzhydrate. Die kristallstrukturen von MgSO4*4H2O (leonhardtit) und FeSO4*4H2O (rozenit) Locality: synthetic,Acta Crystallographica,1962.0,15.0,9,815,826.0,10.1107/S0365110X62002200,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Rozenite,Fe2+(SO4)·4H2O,Fe^2+^(SO_4_)·4H_2_O,Fe S O H,IMA1962-006,Approved|Redefined,Starkeyite,monoclinic,2724.0,Fe^2+ S^6+ O H
9008513,[Ru],2.7038900000000003,,2.7038900000000003,,4.281680000000001,,90.0,,90.0,,120.0,,27.11,,,,,,,,,,,,,1.0,P 63/m m c,-P 6c 2c,,,- Ru -,- Ru2 -,- Ru2 -,,,,"Wyckoff, R. W. G.","Second edition. Interscience Publishers, New York, New York Hexagonal closest packed, hcp, structure",Crystal Structures,1963.0,1.0,,7,83,,,,,,,,,,,,,,,,,,,,,,has coordinates,202022.0,2020-10-21,18:00:00,,Ruthenium,Ru,Ru,Ru,IMA1974-013,Approved, ,hexagonal,3640.0,Ru
9013618,[Mg]([OH2])[OH2].S(=O)(=O)([O-])[O-],8.8932,,8.4881,,12.4401,,90.0,,90.0,,90.0,,939.058,,,,,,,,,,,,,4.0,P 21 21 21,P 2ac 2ab,,,- H4 Mg O6 S -,- Mg O6 S -,- Mg8 O48 S8 -,8.0,2.0,,"Ma, H.; Bish, D. L.; Wang, H. W.; Chipera, S. J.","Determination of the crystal structure of sanderite, MgSO4*2H2O, by X-ray powder diffraction and the charge flipping method Locality: synthetic Note: x-coordinate of O4 changed by the author",American Mineralogist,2009.0,94.0,,622,625,10.2138/am.2009.3110,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Sanderite,Mg(SO4)·2H2O,Mg(SO_4_)·2H_2_O,Mg S O H,,Grandfathered|Approved, ,orthorhombic,470.0,Mg S^6+ O H
1010788,[Mn+2].[Cl-].[Cl-],2.34,,2.34,,2.34,,91.5,,91.5,,91.5,,12.8,,,,,,,,,,,,,2.0,,,,Manganese chloride,- Cl2 Mn -,,,1.0,,,"Bruni, G; Ferrari, A",Sulla struttura cristallina di alcuni cloruri bivalenti,"Atti della Accademia Nazionale dei Lincei, Classe di Scienze Fisiche, Matematiche e Naturali, Rendiconti, Serie 7 (1, 1925-1945)",1926.0,4.0,,10,13,,,,,,,,,,,,,,,,,,,,,,,77586.0,2020-10-21,18:00:00,,Scacchite,MnCl2,MnCl_2_,Mn Cl,,Grandfathered|Approved,Scacchite,hexagonal,0.4,Mn^2+ Cl
